time,X,Y,Theta
0.0,0.2,0.16,0.0
0.0,0.24,0.16,0.0
0.0,0.28,0.16,0.0
0.0,0.32,0.16,0.0
0.0,0.36,0.16,0.0
0.0,0.4,0.16,0.0
0.0,0.44,0.16,0.0
0.0,0.48,0.16,0.0
0.0,0.52,0.16,0.0
0.0,0.56,0.16,0.0
0.0,0.6,0.16,0.0
0.0,0.64,0.16,0.0
0.0,0.68,0.16,0.0
0.0,0.72,0.16,0.0
0.0,0.76,0.16,0.0
0.0,0.8,0.16,0.0
0.0,0.84,0.16,0.0
0.0,0.88,0.16,0.0
0.0,0.92,0.16,0.0
0.0,0.96,0.16,0.0
0.0,1.0,0.16,0.0
0.0,0.0,0.2,0.0
0.0,0.04,0.2,0.0
0.0,0.08,0.2,0.0
0.0,0.12,0.2,0.0
0.0,0.16,0.2,0.0
0.0,0.2,0.2,0.0
0.0,0.24,0.2,0.0
0.0,0.28,0.2,0.0
0.0,0.32,0.2,0.0
0.0,0.36,0.2,0.0
0.0,0.4,0.2,0.0
0.0,0.44,0.2,0.0
0.0,0.48,0.2,0.0
0.0,0.52,0.2,0.0
0.0,0.56,0.2,0.0
0.0,0.6,0.2,0.0
0.0,0.64,0.2,0.0
0.0,0.68,0.2,0.0
0.0,0.72,0.2,0.0
0.0,0.76,0.2,0.0
0.0,0.8,0.2,0.0
0.0,0.84,0.2,0.0
0.0,0.88,0.2,0.0
0.0,0.92,0.2,0.0
0.0,0.96,0.2,0.0
0.0,1.0,0.2,0.0
0.0,0.0,0.24,0.0
0.0,0.04,0.24,0.0
0.0,0.08,0.24,0.0
0.0,0.12,0.24,0.0
0.0,0.16,0.24,0.0
0.0,0.2,0.24,0.0
0.0,0.24,0.24,0.0
0.0,0.28,0.24,0.0
0.0,0.32,0.24,0.0
0.0,0.36,0.24,0.0
0.0,0.4,0.24,0.0
0.0,0.44,0.24,0.0
0.0,0.48,0.24,0.0
0.0,0.52,0.24,0.0
0.0,0.56,0.24,0.0
0.0,0.6,0.24,0.0
0.0,0.64,0.24,0.0
0.0,0.68,0.24,0.0
0.0,0.72,0.24,0.0
0.0,0.76,0.24,0.0
0.0,0.8,0.24,0.0
0.0,0.84,0.24,0.0
0.0,0.88,0.24,0.0
0.0,0.92,0.24,0.0
0.0,0.96,0.24,0.0
0.0,1.0,0.24,0.0
0.0,0.0,0.28,0.0
0.0,0.04,0.28,0.0
0.0,0.08,0.28,0.0
0.0,0.12,0.28,0.0
0.0,0.16,0.28,0.0
0.0,0.2,0.28,0.0
0.0,0.24,0.28,0.0
0.0,0.28,0.28,0.0
0.0,0.32,0.28,0.0
0.0,0.36,0.28,0.0
0.0,0.4,0.28,0.0
0.0,0.44,0.28,0.0
0.0,0.48,0.28,0.0
0.0,0.52,0.28,0.0
0.0,0.56,0.28,0.0
0.0,0.6,0.28,0.0
0.0,0.64,0.28,0.0
0.0,0.68,0.28,0.0
0.0,0.72,0.28,0.0
0.0,0.76,0.28,0.0
0.0,0.8,0.28,0.0
0.0,0.84,0.28,0.0
0.0,0.88,0.28,0.0
0.0,0.92,0.28,0.0
0.0,0.96,0.28,0.0
0.0,1.0,0.28,0.0
0.0,0.0,0.32,0.0
0.0,0.04,0.32,0.0
0.0,0.08,0.32,0.0
0.0,0.12,0.32,0.0
0.0,0.16,0.32,0.0
0.0,0.2,0.32,0.0
0.0,0.24,0.32,0.0
0.0,0.28,0.32,0.0
0.0,0.32,0.32,0.0
0.0,0.36,0.32,0.0
0.0,0.4,0.32,0.0
0.0,0.44,0.32,0.0
0.0,0.48,0.32,0.0
0.0,0.52,0.32,0.0
0.0,0.56,0.32,0.0
0.0,0.6,0.32,0.0
0.0,0.64,0.32,0.0
0.0,0.68,0.32,0.0
0.0,0.72,0.32,0.0
0.0,0.76,0.32,0.0
0.0,0.8,0.32,0.0
0.0,0.84,0.32,0.0
0.0,0.88,0.32,0.0
0.0,0.92,0.32,0.0
0.0,0.96,0.32,0.0
0.0,1.0,0.32,0.0
0.0,0.0,0.36,0.0
0.0,0.04,0.36,0.0
0.0,0.08,0.36,0.0
0.0,0.12,0.36,0.0
0.0,0.16,0.36,0.0
0.0,0.2,0.36,0.0
0.0,0.24,0.36,0.0
0.0,0.28,0.36,0.0
0.0,0.32,0.36,0.0
0.0,0.36,0.36,0.0
0.0,0.4,0.36,0.0
0.0,0.44,0.36,0.0
0.0,0.48,0.36,0.0
0.0,0.52,0.36,0.0
0.0,0.56,0.36,0.0
0.0,0.6,0.36,0.0
0.0,0.64,0.36,0.0
0.0,0.68,0.36,0.0
0.0,0.72,0.36,0.0
0.0,0.76,0.36,0.0
0.0,0.8,0.36,0.0
0.0,0.84,0.36,0.0
0.0,0.88,0.36,0.0
0.0,0.92,0.36,0.0
0.0,0.96,0.36,0.0
0.0,1.0,0.36,0.0
0.0,0.0,0.4,0.0
0.0,0.04,0.4,0.0
0.0,0.08,0.4,0.0
0.0,0.12,0.4,0.0
0.0,0.16,0.4,0.0
0.0,0.2,0.4,0.0
0.0,0.24,0.4,0.0
0.0,0.28,0.4,0.0
0.0,0.32,0.4,0.0
0.0,0.36,0.4,0.0
0.0,0.4,0.4,0.0
0.0,0.44,0.4,0.0
0.0,0.48,0.4,0.0
0.0,0.52,0.4,0.0
0.0,0.56,0.4,0.0
0.0,0.6,0.4,0.0
0.0,0.64,0.4,0.0
0.0,0.68,0.4,0.0
0.0,0.72,0.4,0.0
0.0,0.76,0.4,0.0
0.0,0.8,0.4,0.0
0.0,0.84,0.4,0.0
0.0,0.88,0.4,0.0
0.0,0.92,0.4,0.0
0.0,0.96,0.4,0.0
0.0,1.0,0.4,0.0
0.0,0.0,0.44,0.0
0.0,0.04,0.44,0.0
0.0,0.08,0.44,0.0
0.0,0.12,0.44,0.0
0.0,0.16,0.44,0.0
0.0,0.2,0.44,0.0
0.0,0.24,0.44,0.0
0.0,0.28,0.44,0.0
0.0,0.32,0.44,0.0
0.0,0.36,0.44,0.0
0.0,0.4,0.44,0.0
0.0,0.44,0.44,0.0
0.0,0.48,0.44,0.0
0.0,0.52,0.44,0.0
0.0,0.56,0.44,0.0
0.0,0.6,0.44,0.0
0.0,0.64,0.44,0.0
0.0,0.68,0.44,0.0
0.0,0.72,0.44,0.0
0.0,0.76,0.44,0.0
0.0,0.8,0.44,0.0
0.0,0.84,0.44,0.0
0.0,0.88,0.44,0.0
0.0,0.92,0.44,0.0
0.0,0.96,0.44,0.0
0.0,1.0,0.44,0.0
0.0,0.0,0.48,0.0
0.0,0.04,0.48,0.0
0.0,0.08,0.48,0.0
0.0,0.12,0.48,0.0
0.0,0.16,0.48,0.0
0.0,0.2,0.48,0.0
0.0,0.24,0.48,0.0
0.0,0.28,0.48,0.0
0.0,0.32,0.48,0.0
0.0,0.36,0.48,0.0
0.0,0.4,0.48,0.0
0.0,0.44,0.48,0.0
0.0,0.48,0.48,0.0
0.0,0.52,0.48,0.0
0.0,0.56,0.48,0.0
0.0,0.6,0.48,0.0
0.0,0.64,0.48,0.0
0.0,0.68,0.48,0.0
0.0,0.72,0.48,0.0
0.0,0.76,0.48,0.0
0.0,0.8,0.48,0.0
0.0,0.84,0.48,0.0
0.0,0.88,0.48,0.0
0.0,0.92,0.48,0.0
0.0,0.96,0.48,0.0
0.0,1.0,0.48,0.0
0.0,0.0,0.52,0.0
0.0,0.04,0.52,0.0
0.0,0.08,0.52,0.0
0.0,0.12,0.52,0.0
0.0,0.16,0.52,0.0
0.0,0.2,0.52,0.0
0.0,0.24,0.52,0.0
0.0,0.28,0.52,0.0
0.0,0.32,0.52,0.0
0.0,0.36,0.52,0.0
0.0,0.4,0.52,0.0
0.0,0.44,0.52,0.0
0.0,0.48,0.52,0.0
0.0,0.52,0.52,0.0
0.0,0.56,0.52,0.0
0.0,0.6,0.52,0.0
0.0,0.64,0.52,0.0
0.0,0.68,0.52,0.0
0.0,0.72,0.52,0.0
0.0,0.76,0.52,0.0
0.0,0.8,0.52,0.0
0.0,0.84,0.52,0.0
0.0,0.88,0.52,0.0
0.0,0.92,0.52,0.0
0.0,0.96,0.52,0.0
0.0,1.0,0.52,0.0
0.0,0.0,0.56,0.0
0.0,0.04,0.56,0.0
0.0,0.08,0.56,0.0
0.0,0.12,0.56,0.0
0.0,0.16,0.56,0.0
0.0,0.2,0.56,0.0
0.0,0.24,0.56,0.0
0.0,0.28,0.56,0.0
0.0,0.32,0.56,0.0
0.0,0.36,0.56,0.0
0.0,0.4,0.56,0.0
0.0,0.44,0.56,0.0
0.0,0.48,0.56,0.0
0.0,0.52,0.56,0.0
0.0,0.56,0.56,0.0
0.0,0.6,0.56,0.0
0.0,0.64,0.56,0.0
0.0,0.68,0.56,0.0
0.0,0.72,0.56,0.0
0.0,0.76,0.56,0.0
0.0,0.8,0.56,0.0
0.0,0.84,0.56,0.0
0.0,0.88,0.56,0.0
0.0,0.92,0.56,0.0
0.0,0.96,0.56,0.0
0.0,1.0,0.56,0.0
0.0,0.0,0.6,0.0
0.0,0.04,0.6,0.0
0.0,0.08,0.6,0.0
0.0,0.12,0.6,0.0
0.0,0.16,0.6,0.0
0.0,0.2,0.6,0.0
0.0,0.24,0.6,0.0
0.0,0.28,0.6,0.0
0.0,0.32,0.6,0.0
0.0,0.36,0.6,0.0
0.0,0.4,0.6,0.0
0.0,0.44,0.6,0.0
0.0,0.48,0.6,0.0
0.0,0.52,0.6,0.0
0.0,0.56,0.6,0.0
0.0,0.6,0.6,0.0
0.0,0.64,0.6,0.0
0.0,0.68,0.6,0.0
0.0,0.72,0.6,0.0
0.0,0.76,0.6,0.0
0.0,0.8,0.6,0.0
0.0,0.84,0.6,0.0
0.0,0.88,0.6,0.0
0.0,0.92,0.6,0.0
0.0,0.96,0.6,0.0
0.0,1.0,0.6,0.0
0.0,0.0,0.64,0.0
0.0,0.04,0.64,0.0
0.0,0.08,0.64,0.0
0.0,0.12,0.64,0.0
0.0,0.16,0.64,0.0
0.0,0.2,0.64,0.0
0.0,0.24,0.64,0.0
0.0,0.28,0.64,0.0
0.0,0.32,0.64,0.0
0.0,0.36,0.64,0.0
0.0,0.4,0.64,0.0
0.0,0.44,0.64,0.0
0.0,0.48,0.64,0.0
0.0,0.52,0.64,0.0
0.0,0.56,0.64,0.0
0.0,0.6,0.64,0.0
0.0,0.64,0.64,0.0
0.0,0.68,0.64,0.0
0.0,0.72,0.64,0.0
0.0,0.76,0.64,0.0
0.0,0.8,0.64,0.0
0.0,0.84,0.64,0.0
0.0,0.88,0.64,0.0
0.0,0.92,0.64,0.0
0.0,0.96,0.64,0.0
0.0,1.0,0.64,0.0
0.0,0.0,0.68,0.0
0.0,0.04,0.68,0.0
0.0,0.08,0.68,0.0
0.0,0.12,0.68,0.0
0.0,0.16,0.68,0.0
0.0,0.2,0.68,0.0
0.0,0.24,0.68,0.0
0.0,0.28,0.68,0.0
0.0,0.32,0.68,0.0
0.0,0.36,0.68,0.0
0.0,0.4,0.68,0.0
0.0,0.44,0.68,0.0
0.0,0.48,0.68,0.0
0.0,0.52,0.68,0.0
0.0,0.56,0.68,0.0
0.0,0.6,0.68,0.0
0.0,0.64,0.68,0.0
0.0,0.68,0.68,0.0
0.0,0.72,0.68,0.0
0.0,0.76,0.68,0.0
0.0,0.8,0.68,0.0
0.0,0.84,0.68,0.0
0.0,0.88,0.68,0.0
0.0,0.92,0.68,0.0
0.0,0.96,0.68,0.0
0.0,1.0,0.68,0.0
0.0,0.0,0.72,0.0
0.0,0.04,0.72,0.0
0.0,0.08,0.72,0.0
0.0,0.12,0.72,0.0
0.0,0.16,0.72,0.0
0.0,0.2,0.72,0.0
0.0,0.24,0.72,0.0
0.0,0.28,0.72,0.0
0.0,0.32,0.72,0.0
0.0,0.36,0.72,0.0
0.0,0.4,0.72,0.0
0.0,0.44,0.72,0.0
0.0,0.48,0.72,0.0
0.0,0.52,0.72,0.0
0.0,0.56,0.72,0.0
0.0,0.6,0.72,0.0
0.0,0.64,0.72,0.0
0.0,0.68,0.72,0.0
0.0,0.72,0.72,0.0
0.0,0.76,0.72,0.0
0.0,0.8,0.72,0.0
0.0,0.84,0.72,0.0
0.0,0.88,0.72,0.0
0.0,0.92,0.72,0.0
0.0,0.96,0.72,0.0
0.0,1.0,0.72,0.0
0.0,0.0,0.76,0.0
0.0,0.04,0.76,0.0
0.0,0.08,0.76,0.0
0.0,0.12,0.76,0.0
0.0,0.16,0.76,0.0
0.0,0.2,0.76,0.0
0.0,0.24,0.76,0.0
0.0,0.28,0.76,0.0
0.0,0.32,0.76,0.0
0.0,0.36,0.76,0.0
0.0,0.4,0.76,0.0
0.0,0.44,0.76,0.0
0.0,0.48,0.76,0.0
0.0,0.52,0.76,0.0
0.0,0.56,0.76,0.0
0.0,0.6,0.76,0.0
0.0,0.64,0.76,0.0
0.0,0.68,0.76,0.0
0.0,0.72,0.76,0.0
0.0,0.76,0.76,0.0
0.0,0.8,0.76,0.0
0.0,0.84,0.76,0.0
0.0,0.88,0.76,0.0
0.0,0.92,0.76,0.0
0.0,0.96,0.76,0.0
0.0,1.0,0.76,0.0
0.0,0.0,0.8,0.0
0.0,0.04,0.8,0.0
0.0,0.08,0.8,0.0
0.0,0.12,0.8,0.0
0.0,0.16,0.8,0.0
0.0,0.2,0.8,0.0
0.0,0.24,0.8,0.0
0.0,0.28,0.8,0.0
0.0,0.32,0.8,0.0
0.0,0.36,0.8,0.0
0.0,0.4,0.8,0.0
0.0,0.44,0.8,0.0
0.0,0.48,0.8,0.0
0.0,0.52,0.8,0.0
0.0,0.56,0.8,0.0
0.0,0.6,0.8,0.0
0.0,0.64,0.8,0.0
0.0,0.68,0.8,0.0
0.0,0.72,0.8,0.0
0.0,0.76,0.8,0.0
0.0,0.8,0.8,0.0
0.0,0.84,0.8,0.0
0.0,0.88,0.8,0.0
0.0,0.92,0.8,0.0
0.0,0.96,0.8,0.0
0.0,1.0,0.8,0.0
0.0,0.0,0.84,0.0
0.0,0.04,0.84,0.0
0.0,0.08,0.84,0.0
0.0,0.12,0.84,0.0
0.0,0.16,0.84,0.0
0.0,0.2,0.84,0.0
0.0,0.24,0.84,0.0
0.0,0.28,0.84,0.0
0.0,0.32,0.84,0.0
0.0,0.36,0.84,0.0
0.0,0.4,0.84,0.0
0.0,0.44,0.84,0.0
0.0,0.48,0.84,0.0
0.0,0.52,0.84,0.0
0.0,0.56,0.84,0.0
0.0,0.6,0.84,0.0
0.0,0.64,0.84,0.0
0.0,0.68,0.84,0.0
0.0,0.72,0.84,0.0
0.0,0.76,0.84,0.0
0.0,0.8,0.84,0.0
0.0,0.84,0.84,0.0
0.0,0.88,0.84,0.0
0.0,0.92,0.84,0.0
0.0,0.96,0.84,0.0
0.0,1.0,0.84,0.0
0.0,0.0,0.88,0.0
0.0,0.04,0.88,0.0
0.0,0.08,0.88,0.0
0.0,0.12,0.88,0.0
0.0,0.16,0.88,0.0
0.0,0.2,0.88,0.0
0.0,0.24,0.88,0.0
0.0,0.28,0.88,0.0
0.0,0.32,0.88,0.0
0.0,0.36,0.88,0.0
0.0,0.4,0.88,0.0
0.0,0.44,0.88,0.0
0.0,0.48,0.88,0.0
0.0,0.52,0.88,0.0
0.0,0.56,0.88,0.0
0.0,0.6,0.88,0.0
0.0,0.64,0.88,0.0
0.0,0.68,0.88,0.0
0.0,0.72,0.88,0.0
0.0,0.76,0.88,0.0
0.0,0.8,0.88,0.0
0.0,0.84,0.88,0.0
0.0,0.88,0.88,0.0
0.0,0.92,0.88,0.0
0.0,0.96,0.88,0.0
0.0,1.0,0.88,0.0
0.0,0.0,0.92,0.0
0.0,0.04,0.92,0.0
0.0,0.08,0.92,0.0
0.0,0.12,0.92,0.0
0.0,0.16,0.92,0.0
0.0,0.2,0.92,0.0
0.0,0.24,0.92,0.0
0.0,0.28,0.92,0.0
0.0,0.32,0.92,0.0
0.0,0.36,0.92,0.0
0.0,0.4,0.92,0.0
0.0,0.44,0.92,0.0
0.0,0.48,0.92,0.0
0.0,0.52,0.92,0.0
0.0,0.56,0.92,0.0
0.0,0.6,0.92,0.0
0.0,0.64,0.92,0.0
0.0,0.68,0.92,0.0
0.0,0.72,0.92,0.0
0.0,0.76,0.92,0.0
0.0,0.8,0.92,0.0
0.0,0.84,0.92,0.0
0.0,0.88,0.92,0.0
0.0,0.92,0.92,0.0
0.0,0.96,0.92,0.0
0.0,1.0,0.92,0.0
0.0,0.0,0.96,0.0
0.0,0.04,0.96,0.0
0.0,0.08,0.96,0.0
0.0,0.12,0.96,0.0
0.0,0.16,0.96,0.0
0.0,0.2,0.96,0.0
0.0,0.24,0.96,0.0
0.0,0.28,0.96,0.0
0.0,0.32,0.96,0.0
0.0,0.36,0.96,0.0
0.0,0.4,0.96,0.0
0.0,0.44,0.96,0.0
0.0,0.48,0.96,0.0
0.0,0.52,0.96,0.0
0.0,0.56,0.96,0.0
0.0,0.6,0.96,0.0
0.0,0.64,0.96,0.0
0.0,0.68,0.96,0.0
0.0,0.72,0.96,0.0
0.0,0.76,0.96,0.0
0.0,0.8,0.96,0.0
0.0,0.84,0.96,0.0
0.0,0.88,0.96,0.0
0.0,0.92,0.96,0.0
0.0,0.96,0.96,0.0
0.0,1.0,0.96,0.0
0.0,0.0,1.0,0.0
0.0,0.04,1.0,0.0
0.0,0.08,1.0,0.0
0.0,0.12,1.0,0.0
0.0,0.16,1.0,0.0
0.0,0.2,1.0,0.0
0.0,0.24,1.0,0.0
0.0,0.28,1.0,0.0
0.0,0.32,1.0,0.0
0.0,0.36,1.0,0.0
0.0,0.4,1.0,0.0
0.0,0.44,1.0,0.0
0.0,0.48,1.0,0.0
0.0,0.52,1.0,0.0
0.0,0.56,1.0,0.0
0.0,0.6,1.0,0.0
0.0,0.64,1.0,0.0
0.0,0.68,1.0,0.0
0.0,0.72,1.0,0.0
0.0,0.76,1.0,0.0
0.0,0.8,1.0,0.0
0.0,0.84,1.0,0.0
0.0,0.88,1.0,0.0
0.0,0.92,1.0,0.0
0.0,0.96,1.0,0.0
0.0,1.0,1.0,0.0
0.25,0.0,0.0,0.0
0.25,0.04,0.0,0.0008113551396407032
0.25,0.08,0.0,0.0016400226005820473
0.25,0.12,0.0,0.00250353343962513
0.25,0.16,0.0,0.0034198539908703723
0.25,0.2,0.0,0.004407602072163314
0.25,0.24,0.0,0.00548626738718111
0.25,0.28,0.0,0.006676438313336086
0.25,0.32,0.0,0.008000032977393615
0.25,0.36,0.0,0.009480532067455846
0.25,0.4,0.0,0.011143214986281888
0.25,0.44,0.0,0.013015404255989932
0.25,0.48,0.0,0.01512672097057799
0.25,0.52,0.0,0.017509349133754265
0.25,0.56,0.0,0.02019830556029774
0.25,0.6,0.0,0.02323171661758136
0.25,0.64,0.0,0.0266511076894074
0.25,0.68,0.0,0.0305017095536399
0.25,0.72,0.0,0.03483277951562597
0.25,0.76,0.0,0.03969793230476393
0.25,0.8,0.0,0.045155480868384
0.25,0.84,0.0,0.05126879467265688
0.25,0.88,0.0,0.05810668354223397
0.25,0.92,0.0,0.06574380723353809
0.25,0.96,0.0,0.07426110626629717
0.25,1.0,0.0,0.08374627966766213
0.25,0.0,0.04,0.0
0.25,0.04,0.04,0.0008113551396407032
0.25,0.08,0.04,0.0016400226005820473
0.25,0.12,0.04,0.00250353343962513
0.25,0.16,0.04,0.0034198539908703723
0.25,0.2,0.04,0.004407602072163314
0.25,0.24,0.04,0.00548626738718111
0.25,0.28,0.04,0.006676438313336086
0.25,0.32,0.04,0.008000032977393615
0.25,0.36,0.04,0.009480532067455846
0.25,0.4,0.04,0.011143214986281888
0.25,0.44,0.04,0.013015404255989932
0.25,0.48,0.04,0.01512672097057799
0.25,0.52,0.04,0.017509349133754265
0.25,0.56,0.04,0.02019830556029774
0.25,0.6,0.04,0.02323171661758136
0.25,0.64,0.04,0.0266511076894074
0.25,0.68,0.04,0.0305017095536399
0.25,0.72,0.04,0.03483277951562597
0.25,0.76,0.04,0.03969793230476393
0.25,0.8,0.04,0.045155480868384
0.25,0.84,0.04,0.05126879467265688
0.25,0.88,0.04,0.05810668354223397
0.25,0.92,0.04,0.06574380723353809
0.25,0.96,0.04,0.07426110626629717
0.25,1.0,0.04,0.08374627966766213
0.25,0.0,0.08,0.0
0.25,0.04,0.08,0.0008113551396407032
0.25,0.08,0.08,0.0016400226005820473
0.25,0.12,0.08,0.00250353343962513
0.25,0.16,0.08,0.0034198539908703723
0.25,0.2,0.08,0.004407602072163314
0.25,0.24,0.08,0.00548626738718111
0.25,0.28,0.08,0.006676438313336086
0.25,0.32,0.08,0.008000032977393615
0.25,0.36,0.08,0.009480532067455846
0.25,0.4,0.08,0.011143214986281888
0.25,0.44,0.08,0.013015404255989932
0.25,0.48,0.08,0.01512672097057799
0.25,0.52,0.08,0.017509349133754265
0.25,0.56,0.08,0.02019830556029774
0.25,0.6,0.08,0.02323171661758136
0.25,0.64,0.08,0.0266511076894074
0.25,0.68,0.08,0.0305017095536399
0.25,0.72,0.08,0.03483277951562597
0.25,0.76,0.08,0.03969793230476393
0.25,0.8,0.08,0.045155480868384
0.25,0.84,0.08,0.05126879467265688
0.25,0.88,0.08,0.05810668354223397
0.25,0.92,0.08,0.06574380723353809
0.25,0.96,0.08,0.07426110626629717
0.25,1.0,0.08,0.08374627966766213
0.25,0.0,0.12,0.0
0.25,0.04,0.12,0.0008113551396407032
0.25,0.08,0.12,0.0016400226005820473
0.25,0.12,0.12,0.00250353343962513
0.25,0.16,0.12,0.0034198539908703723
0.25,0.2,0.12,0.004407602072163314
0.25,0.24,0.12,0.00548626738718111
0.25,0.28,0.12,0.006676438313336086
0.25,0.32,0.12,0.008000032977393615
0.25,0.36,0.12,0.009480532067455846
0.25,0.4,0.12,0.011143214986281888
0.25,0.44,0.12,0.013015404255989932
0.25,0.48,0.12,0.01512672097057799
0.25,0.52,0.12,0.017509349133754265
0.25,0.56,0.12,0.02019830556029774
0.25,0.6,0.12,0.02323171661758136
0.25,0.64,0.12,0.0266511076894074
0.25,0.68,0.12,0.0305017095536399
0.25,0.72,0.12,0.03483277951562597
0.25,0.76,0.12,0.03969793230476393
0.25,0.8,0.12,0.045155480868384
0.25,0.84,0.12,0.05126879467265688
0.25,0.88,0.12,0.05810668354223397
0.25,0.92,0.12,0.06574380723353809
0.25,0.96,0.12,0.07426110626629717
0.25,1.0,0.12,0.08374627966766213
0.25,0.0,0.16,0.0
0.25,0.04,0.16,0.0008113551396407032
0.25,0.08,0.16,0.0016400226005820473
0.25,0.12,0.16,0.00250353343962513
0.25,0.16,0.16,0.0034198539908703723
0.25,0.2,0.16,0.004407602072163314
0.25,0.24,0.16,0.00548626738718111
0.25,0.28,0.16,0.006676438313336086
0.25,0.32,0.16,0.008000032977393615
0.25,0.36,0.16,0.009480532067455846
0.25,0.4,0.16,0.011143214986281888
0.25,0.44,0.16,0.013015404255989932
0.25,0.48,0.16,0.01512672097057799
0.25,0.52,0.16,0.017509349133754265
0.25,0.56,0.16,0.02019830556029774
0.25,0.6,0.16,0.02323171661758136
0.25,0.64,0.16,0.0266511076894074
0.25,0.68,0.16,0.0305017095536399
0.25,0.72,0.16,0.03483277951562597
0.25,0.76,0.16,0.03969793230476393
0.25,0.8,0.16,0.045155480868384
0.25,0.84,0.16,0.05126879467265688
0.25,0.88,0.16,0.05810668354223397
0.25,0.92,0.16,0.06574380723353809
0.25,0.96,0.16,0.07426110626629717
0.25,1.0,0.16,0.08374627966766213
0.25,0.0,0.2,0.0
0.25,0.04,0.2,0.0008113551396407032
0.25,0.08,0.2,0.0016400226005820473
0.25,0.12,0.2,0.00250353343962513
0.25,0.16,0.2,0.0034198539908703723
0.25,0.2,0.2,0.004407602072163314
0.25,0.24,0.2,0.00548626738718111
0.25,0.28,0.2,0.006676438313336086
0.25,0.32,0.2,0.008000032977393615
0.25,0.36,0.2,0.009480532067455846
0.25,0.4,0.2,0.011143214986281888
0.25,0.44,0.2,0.013015404255989932
0.25,0.48,0.2,0.01512672097057799
0.25,0.52,0.2,0.017509349133754265
0.25,0.56,0.2,0.02019830556029774
0.25,0.6,0.2,0.02323171661758136
0.25,0.64,0.2,0.0266511076894074
0.25,0.68,0.2,0.0305017095536399
0.25,0.72,0.2,0.03483277951562597
0.25,0.76,0.2,0.03969793230476393
0.25,0.8,0.2,0.045155480868384
